UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
489779,"A",,"A",,"A",,"R",4,"R",0,"Z",0,"R",4,"R",1,"R",25,"R",633,"R",16,"Z",0,"R",617,"R",224,"R",36,"R",25
489812,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",9,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
489830,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",11,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
489937,"R",110,"R",125,"R",88,"R",78,"R",0,"R",0,"R",78,"R",44,"R",56,"R",6,"Z",0,"Z",0,"R",6,"R",1,"R",17,"R",15
490018,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
490045,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",6
490054,"R",67,"R",161,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4
490081,"R",29,"R",33,"R",88,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",13
490090,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",8,"R",67,"R",14,"R",0,"R",0,"R",14,"R",8,"R",57,"R",12
490115,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",12,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
490124,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1
490133,"A",,"A",,"A",,"R",405,"R",0,"R",0,"R",405,"R",297,"R",73,"R",14,"R",0,"R",0,"R",14,"R",2,"R",14,"R",10
490142,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
490151,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",19,"R",90,"R",12,"R",0,"R",0,"R",12,"R",12,"R",100,"R",12
490160,"A",,"A",,"A",,"R",42,"Z",0,"Z",0,"R",42,"R",42,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
490197,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
490203,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4
490221,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",6
490230,"R",38,"R",66,"R",58,"R",12,"R",0,"R",0,"R",12,"R",9,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
490249,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
490258,"A",,"A",,"A",,"R",75,"R",0,"R",0,"R",75,"R",62,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
490267,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",7,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
490276,"R",40,"R",61,"R",66,"R",46,"R",1,"R",0,"R",45,"R",31,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
490285,"A",,"A",,"A",,"R",35,"R",1,"R",0,"R",34,"R",31,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
490294,"A",,"A",,"A",,"R",38,"R",0,"R",0,"R",38,"R",26,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
490300,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",15,"R",94,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",15
490319,"R",6,"R",6,"R",100,"R",2,"Z",0,"Z",0,"R",2,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
490328,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
490346,"R",25,"R",31,"R",81,"R",68,"R",0,"R",0,"R",68,"R",66,"R",97,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
490382,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",13,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
490391,"A",,"A",,"A",,"R",65,"R",0,"R",0,"R",65,"R",62,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
490407,"A",,"A",,"A",,"R",24,"R",0,"R",0,"R",24,"R",20,"R",83,"R",14,"R",0,"R",0,"R",14,"R",8,"R",57,"R",8
490416,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",8,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
490425,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
490434,"A",,"A",,"A",,"R",19,"R",0,"R",0,"R",19,"R",10,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
490443,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
490470,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
490489,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",4,"R",44,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",30
490498,"A",,"A",,"A",,"R",15,"Z",0,"Z",0,"R",15,"R",15,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
490504,"R",25,"R",26,"R",96,"R",6,"Z",0,"Z",0,"R",6,"R",4,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
490513,"R",16,"R",18,"R",89,"R",13,"Z",0,"Z",0,"R",13,"R",3,"R",23,"R",0,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",3
490522,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",16,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
490531,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",10,"R",83,"R",9,"R",0,"R",0,"R",9,"R",7,"R",78,"R",20
490674,"A",,"A",,"A",,"R",3,"Z",0,"Z",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
490692,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
490717,"A",,"A",,"A",,"R",40,"R",0,"R",0,"R",40,"R",33,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
490735,"A",,"A",,"A",,"R",60,"R",0,"R",0,"R",60,"R",45,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",34
490744,"A",,"A",,"A",,"R",17,"Z",0,"Z",0,"R",17,"R",14,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
490805,"R",1169,"R",1620,"R",72,"R",1235,"R",0,"R",0,"R",1235,"R",836,"R",68,"R",57,"R",0,"R",0,"R",57,"R",23,"R",40,"R",17
490814,"A",,"A",,"A",,"R",44,"Z",0,"Z",0,"R",44,"R",32,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
490832,"A",,"A",,"A",,"R",40,"Z",0,"Z",0,"R",40,"R",18,"R",45,"R",8,"Z",0,"Z",0,"R",8,"R",4,"R",50,"R",17
490841,"A",,"A",,"A",,"R",118,"Z",0,"Z",0,"R",118,"R",60,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
490869,"A",,"A",,"A",,"R",38,"R",0,"R",0,"R",38,"R",23,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
490878,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
490896,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
490948,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",20
490975,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",11,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
491057,"R",13,"R",207,"R",6,"R",26,"Z",0,"Z",0,"R",26,"R",12,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"R",29
491066,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",10,"R",77,"R",25,"R",0,"R",0,"R",25,"R",14,"R",56,"R",6
491075,"A",,"A",,"A",,"R",52,"Z",0,"Z",0,"R",52,"R",50,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
491084,"A",,"A",,"A",,"R",40,"R",0,"R",0,"R",40,"R",26,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
491136,"A",,"A",,"A",,"R",28,"R",0,"Z",0,"R",28,"R",20,"R",71,"R",11,"R",0,"Z",0,"R",11,"R",4,"R",36,"R",16
491145,"A",,"A",,"A",,"R",34,"R",0,"Z",0,"R",34,"R",23,"R",68,"R",17,"R",0,"Z",0,"R",17,"R",13,"R",76,"R",23
491181,"R",63,"R",243,"R",26,"R",50,"R",0,"R",0,"R",50,"R",40,"R",80,"R",46,"R",0,"R",0,"R",46,"R",21,"R",46,"R",12
491190,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",5
491215,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
491224,"A",,"A",,"A",,"R",10,"Z",0,"Z",0,"R",10,"R",8,"R",80,"R",3,"Z",0,"Z",0,"R",3,"R",2,"R",67,"R",15
491233,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",20
491242,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",6,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
491251,"A",,"A",,"A",,"R",22,"R",0,"R",0,"R",22,"R",18,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
491260,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",14,"R",88,"R",10,"R",0,"R",0,"R",10,"R",7,"R",70,"R",13
491288,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
491297,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
491394,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",8,"R",73,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",11
491446,"R",112,"R",115,"R",97,"R",128,"R",0,"R",0,"R",128,"R",122,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
491464,"A",,"A",,"A",,"R",108,"R",0,"R",0,"R",108,"R",22,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",5
491473,"A",,"A",,"A",,"R",37,"R",0,"R",0,"R",37,"R",37,"R",100,"R",332,"R",0,"R",0,"R",332,"R",332,"R",100,"R",5
491507,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
491525,"R",44,"R",93,"R",47,"R",10,"R",0,"R",0,"R",10,"R",6,"R",60,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",14
491534,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
491543,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",14,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",30
491552,"A",,"A",,"A",,"R",30,"R",0,"R",0,"R",30,"R",28,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
491570,"A",,"A",,"A",,"R",32,"R",0,"R",0,"R",32,"R",8,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
491589,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",25
491598,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
491613,"R",19,"R",21,"R",90,"R",19,"Z",0,"Z",0,"R",19,"R",17,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
491622,"R",21,"R",23,"R",91,"R",15,"Z",0,"Z",0,"R",15,"R",13,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
491631,"R",46,"R",116,"R",40,"R",50,"R",0,"R",0,"R",50,"R",48,"R",96,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
491640,"R",39,"R",45,"R",87,"R",41,"Z",0,"Z",0,"R",41,"R",39,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",32
491659,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",17,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
491668,"A",,"A",,"A",,"R",58,"R",0,"R",0,"R",58,"R",48,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
491677,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",8,"R",47,"R",8,"R",0,"R",0,"R",8,"R",2,"R",25,"R",38
491686,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",10,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
491695,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",7,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
491701,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
491710,"R",12,"R",19,"R",63,"R",11,"Z",0,"Z",0,"R",11,"R",9,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
491729,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",1,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
491738,"A",,"A",,"A",,"R",20,"R",0,"Z",0,"R",20,"R",17,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
491747,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",13,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
491756,"A",,"A",,"A",,"R",74,"R",0,"R",0,"R",74,"R",21,"R",28,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
491765,"R",29,"R",29,"R",100,"R",22,"Z",0,"Z",0,"R",22,"R",22,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
491774,"A",,"A",,"A",,"R",29,"R",0,"R",0,"R",29,"R",23,"R",79,"R",7,"R",0,"R",0,"R",7,"R",7,"R",100,"R",25
491783,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",19,"R",95,"R",35,"R",0,"R",0,"R",35,"R",34,"R",97,"R",6
491792,"A",,"A",,"A",,"R",26,"R",0,"R",0,"R",26,"R",25,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
491817,"R",108,"R",149,"R",72,"R",135,"Z",0,"Z",0,"R",135,"R",129,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
491826,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",23,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
491835,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",18,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
491844,"R",57,"R",90,"R",63,"R",56,"R",0,"R",0,"R",56,"R",35,"R",63,"R",30,"R",0,"R",0,"R",30,"R",14,"R",47,"R",13
491853,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",15,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
491871,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",25
491880,"A",,"A",,"A",,"R",32,"R",0,"R",0,"R",32,"R",31,"R",97,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
491899,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",21,"R",0,"R",0,"R",21,"R",21,"R",100,"R",25
491905,"A",,"A",,"A",,"R",48,"R",0,"R",0,"R",48,"R",25,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
491914,"R",22,"R",40,"R",55,"R",23,"Z",0,"Z",0,"R",23,"R",23,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
491923,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
491932,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",13,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
491941,"A",,"A",,"A",,"R",23,"Z",0,"Z",0,"R",23,"R",14,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
491950,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",106,"R",0,"R",0,"R",106,"R",104,"R",98,"R",25
491978,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",10,"R",0,"R",0,"R",10,"R",10,"R",100,"R",2
491996,"A",,"A",,"A",,"R",28,"R",0,"R",0,"R",28,"R",26,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
492005,"A",,"A",,"A",,"R",26,"Z",0,"Z",0,"R",26,"R",23,"R",88,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",17
492023,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13,"R",0,"R",0,"R",13,"R",13,"R",100,"R",25
492069,"R",31,"R",73,"R",42,"R",24,"R",0,"Z",0,"R",24,"R",12,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
492078,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
492096,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
492139,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
492148,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
492281,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
492306,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
492315,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
492324,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
492360,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",5
492421,"A",,"A",,"A",,"R",17,"Z",0,"Z",0,"R",17,"R",12,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
492449,"A",,"A",,"A",,"R",80,"R",0,"R",0,"R",80,"R",73,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
492476,"R",22,"R",106,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",19
492643,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
492652,"A",,"A",,"A",,"R",8,"R",1,"Z",0,"R",7,"R",6,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
492661,"A",,"A",,"A",,"R",43,"Z",0,"Z",0,"R",43,"R",35,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
492689,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
492722,"A",,"A",,"A",,"R",90,"Z",0,"Z",0,"R",90,"R",67,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
492731,"A",,"A",,"A",,"R",40,"R",0,"R",0,"R",40,"R",37,"R",93,"R",21,"R",0,"R",0,"R",21,"R",19,"R",90,"R",20
492759,"R",7,"R",122,"R",6,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",16
492801,"R",45,"R",175,"R",26,"R",8,"R",0,"R",0,"R",8,"R",3,"R",38,"R",11,"R",0,"R",0,"R",11,"R",4,"R",36,"R",17
492935,"A",,"A",,"A",,"R",123,"R",0,"R",0,"R",123,"R",108,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
492953,"A",,"A",,"A",,"R",17,"Z",0,"Z",0,"R",17,"R",16,"R",94,"R",13,"Z",0,"Z",0,"R",13,"R",11,"R",85,"R",15
492962,"R",208,"R",832,"R",25,"R",60,"R",0,"R",0,"R",60,"R",24,"R",40,"R",86,"R",0,"R",0,"R",86,"R",22,"R",26,"R",13
493071,"A",,"A",,"A",,"R",147,"R",0,"R",0,"R",147,"R",96,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",31
493080,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",14,"R",88,"R",58,"R",0,"R",0,"R",58,"R",43,"R",74,"R",11
493132,"A",,"A",,"A",,"R",397,"R",2,"R",0,"R",395,"R",318,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",52
493150,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",23,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
493451,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",13,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
493479,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",10,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
493488,"R",4,"R",20,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
493512,"A",,"A",,"A",,"R",18,"Z",0,"R",0,"R",18,"R",18,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",50
493521,"R",25,"R",56,"R",45,"R",17,"R",0,"R",0,"R",17,"R",3,"R",18,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
493530,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",7,"R",0,"R",0,"R",7,"R",2,"R",29,"R",15
493549,"A",,"A",,"A",,"R",37,"R",0,"R",0,"R",37,"R",34,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
493558,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
493567,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",21,"R",91,"R",8
493576,"A",,"A",,"A",,"R",3,"R",0,"Z",0,"R",3,"R",3,"R",100,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",6
493585,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",24,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
493594,"R",17,"R",19,"R",89,"R",9,"Z",0,"Z",0,"R",9,"R",8,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",29
493600,"R",50,"R",55,"R",91,"R",55,"R",0,"R",0,"R",55,"R",53,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
493619,"R",5,"R",5,"R",100,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",4
493628,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",15
493637,"A",,"A",,"A",,"R",15,"R",0,"R",0,"R",15,"R",15,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
493646,"R",160,"R",166,"R",96,"R",159,"R",0,"R",0,"R",159,"R",159,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
493655,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",11,"R",55,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9
493664,"R",3,"R",10,"R",30,"R",8,"Z",0,"Z",0,"R",8,"R",7,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
493673,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
493682,"A",,"A",,"A",,"R",26,"Z",0,"Z",0,"R",26,"R",22,"R",85,"R",5,"Z",0,"Z",0,"R",5,"R",4,"R",80,"R",10
493691,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",12,"R",86,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",17
493707,"R",21,"R",25,"R",84,"R",30,"Z",0,"Z",0,"R",30,"R",25,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
493716,"R",19,"R",22,"R",86,"R",20,"Z",0,"Z",0,"R",20,"R",17,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
493743,"A",,"A",,"A",,"R",58,"R",0,"R",0,"R",58,"R",58,"R",100,"R",25,"R",0,"R",0,"R",25,"R",25,"R",100,"R",25
493752,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
493761,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",7,"R",0,"R",0,"R",7,"R",7,"R",100,"R",7
493770,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",17,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
493798,"R",102,"R",102,"R",100,"R",100,"Z",0,"Z",0,"R",100,"R",90,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
