date,year_week,cname,iso3,pop,cases,deaths,cu_cases,cu_deaths,r14_cases,r14_deaths
2022-03-07,2022-10,Belgium,BEL,11554767,57255,274,3655126,31930,881.592852543024,44.31071608800074
2022-03-14,2022-11,Belgium,BEL,11554767,71953,264,3727079,32194,1118.2224617770312,46.56086963934453
2022-03-21,2022-12,Belgium,BEL,11554767,78607,316,3805686,32510,1303.0119949627715,50.19573306843834
2022-03-28,2022-13,Belgium,BEL,11554767,71597,326,3877283,32836,1299.9310154847778,55.561483844719675
2022-04-04,2022-14,Belgium,BEL,11554767,62839,332,3940122,33168,1163.4678570325132,56.946193722469694
2022-04-11,2022-15,Belgium,BEL,11554767,52575,334,3992697,33502,998.8431614415072,57.63854866134471
2022-04-18,2022-16,Belgium,BEL,11554767,40215,246,4032912,33748,803.0451847276539,50.19573306843834
2022-04-25,2022-17,Belgium,BEL,11554767,32666,216,4065578,33964,630.7440037518714,39.98349772003191
2022-05-02,2022-18,Belgium,BEL,11554767,30760,166,4096338,34130,548.916304413581,33.0599483312818
2022-05-09,2022-19,Belgium,BEL,11554767,24790,138,4121128,34268,480.7539606813361,26.30948767725044
2022-05-16,2022-20,Belgium,BEL,11554767,16120,102,4137248,34370,354.053006867209,20.770648166250343
2022-05-23,2022-21,Belgium,BEL,11554767,9136,82,4146384,34452,218.57645420284112,15.924163594125265
2022-05-30,2022-22,Belgium,BEL,11554767,11383,92,4157767,34544,177.58038738470452,15.0587199205315
2022-06-06,2022-23,Belgium,BEL,11554767,13507,78,4171274,34622,215.40893035748795,14.712542451093997
2022-06-13,2022-24,Belgium,BEL,11554767,20104,72,4191378,34694,290.88427313160014,12.981655103906466
2022-06-20,2022-25,Belgium,BEL,11554767,28191,70,4219569,34764,417.9660221621085,12.289300165031454
2022-06-27,2022-26,Belgium,BEL,11554767,40430,118,4259999,34882,593.876103256777,16.27034106356277
2022-07-04,2022-27,Belgium,BEL,11554767,54886,120,4314885,35002,824.9062919226325,20.597559431531593
2022-07-11,2022-28,Belgium,BEL,11554767,48062,142,4362947,35144,890.9569530913085,22.674624248156626
2022-07-18,2022-29,Belgium,BEL,11554767,29369,178,4392316,35322,670.1216909003876,27.69419755500046
2022-07-25,2022-30,Belgium,BEL,11554767,26917,160,4419233,35482,487.12362611898624,29.251996167469237
2022-08-01,2022-31,Belgium,BEL,11554767,19476,122,4438709,35604,401.5052834903551,24.405511595344155
2022-08-08,2022-32,Belgium,BEL,11554767,14945,154,4453654,35758,297.8943668877096,23.886245391187895
2022-08-15,2022-33,Belgium,BEL,11554767,11634,120,4465288,35878,230.02627400448665,23.713156656469145
2022-08-22,2022-34,Belgium,BEL,11554767,10688,78,4475976,35956,193.18433681960008,17.135784737156534
2022-08-29,2022-35,Belgium,BEL,11554767,10443,82,4486419,36038,182.87690266709836,13.84709877750023
2022-09-05,2022-36,Belgium,BEL,11554767,11339,80,4497758,36118,188.51094098219377,14.020187512218984
2022-09-12,2022-37,Belgium,BEL,11554767,13099,66,4510857,36184,211.49712495284413,12.63547763446896
2022-09-19,2022-38,Belgium,BEL,11554767,16166,42,4527023,36226,253.27209107721515,9.346791674812655
2022-09-26,2022-39,Belgium,BEL,11554767,20210,56,4547233,36282,314.8137907064677,8.48134800121889
2022-10-03,2022-40,Belgium,BEL,11554767,22101,114,4569334,36396,366.1778727342576,14.712542451093997
2022-10-10,2022-41,Belgium,BEL,11554767,18781,132,4588115,36528,353.81068263860277,21.289914370406603
2022-10-17,2022-42,Belgium,BEL,11554767,12814,124,4600929,36652,273.43692867194983,22.15535804400037
2022-10-24,2022-43,Belgium,BEL,11554767,7792,98,4608721,36750,178.3333233807311,19.21284955378157
2022-10-31,2022-44,Belgium,BEL,11554767,4576,68,4613297,36818,107.03807355007676,14.366364981656488
2022-11-07,2022-45,Belgium,BEL,11554767,4488,68,4617785,36886,78.4438145745388,11.770033960875196
2022-11-14,2022-46,Belgium,BEL,11554767,5289,56,4623074,36942,84.61442796726234,10.731501552562678
2022-11-21,2022-47,Belgium,BEL,11554767,6788,58,4629862,37000,104.51963245991892,9.866057878968912
2022-11-28,2022-48,Belgium,BEL,11554767,8229,52,4638091,37052,129.9636764635756,9.519880409531408
2022-12-05,2022-49,Belgium,BEL,11554767,9952,96,4648043,37148,157.3463142960823,12.808566369187712
2022-12-12,2022-50,Belgium,BEL,11554767,10100,144,4658143,37292,173.53876542902162,20.770648166250343
2022-12-19,2022-51,Belgium,BEL,11554767,9676,174,4667819,37466,171.15014088990284,27.521108820281707
2022-12-26,2022-52,Belgium,BEL,11554767,6078,162,4673897,37628,136.34199633796163,29.078907432750484
2023-01-02,2023-01,Belgium,BEL,11554767,4436,66,4678333,37694,90.99274784164838,19.732115757937827
2023-01-09,2023-02,Belgium,BEL,11554767,1152,22,4679485,37716,48.360992480419554,7.615904327625127
2019-12-30,2020-01,Bulgaria,BGR,6916548,NA,NA,NA,NA,NA,NA
2020-01-06,2020-02,Bulgaria,BGR,6916548,NA,NA,NA,NA,NA,NA
2020-01-13,2020-03,Bulgaria,BGR,6916548,NA,NA,NA,NA,NA,NA
2020-01-20,2020-04,Bulgaria,BGR,6916548,NA,NA,NA,NA,NA,NA
2020-01-27,2020-05,Bulgaria,BGR,6916548,NA,NA,NA,NA,NA,NA
2020-02-03,2020-06,Bulgaria,BGR,6916548,NA,NA,NA,NA,NA,NA
2020-02-10,2020-07,Bulgaria,BGR,6916548,NA,NA,NA,NA,NA,NA
2020-02-17,2020-08,Bulgaria,BGR,6916548,NA,NA,NA,NA,NA,NA
2020-02-24,2020-09,Bulgaria,BGR,6916548,NA,NA,NA,NA,NA,NA
2020-03-02,2020-10,Bulgaria,BGR,6916548,4,0,4,0,NA,NA
2020-03-09,2020-11,Bulgaria,BGR,6916548,47,2,51,2,0.7373620482356228,0.28916158754338145
2020-03-16,2020-12,Bulgaria,BGR,6916548,134,1,185,3,2.6169123672676022,0.4337423813150722
2020-03-23,2020-13,Bulgaria,BGR,6916548,161,5,346,8,4.265133416264876,0.8674847626301444
2020-03-30,2020-14,Bulgaria,BGR,6916548,185,12,531,20,5.002495464500499,2.4578734941187426
2020-04-06,2020-15,Bulgaria,BGR,6916548,144,9,675,29,4.7567081150886255,3.0361966692055056
2020-04-13,2020-16,Bulgaria,BGR,6916548,219,13,894,42,5.248282813912374,3.180777462977196
2020-04-20,2020-17,Bulgaria,BGR,6916548,406,14,1300,56,9.036299610730673,3.9036814318356496
2020-04-27,2020-18,Bulgaria,BGR,6916548,318,17,1618,73,10.467649469070407,4.482004606922413
2020-05-04,2020-19,Bulgaria,BGR,6916548,347,18,1965,91,9.614622785817431,5.060327782009176
2020-05-11,2020-20,Bulgaria,BGR,6916548,246,17,2211,108,8.57364107066126,5.060327782009176
2020-05-18,2020-21,Bulgaria,BGR,6916548,216,22,2427,130,6.6796326722521115,5.638650957095939
2020-05-25,2020-22,Bulgaria,BGR,6916548,86,10,2513,140,4.36633997190506,4.626585400694103
2020-06-01,2020-23,Bulgaria,BGR,6916548,198,20,2711,160,4.106094543116017,4.337423813150722
2020-06-08,2020-24,Bulgaria,BGR,6916548,555,12,3266,172,10.886933771008312,4.626585400694103
2020-06-15,2020-25,Bulgaria,BGR,6916548,606,27,3872,199,16.785830156893294,5.638650957095939
2020-06-22,2020-26,Bulgaria,BGR,6916548,753,17,4625,216,19.64852987357277,6.361554925954392
2020-06-29,2020-27,Bulgaria,BGR,6916548,1052,25,5677,241,26.09683327579018,6.072393338411011
2020-07-06,2020-28,Bulgaria,BGR,6916548,1498,26,7175,267,36.86810241178114,7.373620482356228
2020-07-13,2020-29,Bulgaria,BGR,6916548,1463,32,8638,299,42.810373035797625,8.385686038758063
2020-07-20,2020-30,Bulgaria,BGR,6916548,1674,39,10312,338,45.35499500617939,10.265236357790045
2020-07-27,2020-31,Bulgaria,BGR,6916548,1524,47,11836,385,46.2369378481867,12.433948264365403
2020-08-03,2020-32,Bulgaria,BGR,6916548,1507,60,13343,445,43.82243859219946,15.470144933570907
2020-08-10,2020-33,Bulgaria,BGR,6916548,990,50,14333,495,36.10182420479118,15.90388731488598
2020-08-17,2020-34,Bulgaria,BGR,6916548,894,50,15227,545,27.239021546586535,14.458079377169073
2020-08-24,2020-35,Bulgaria,BGR,6916548,937,60,16164,605,26.472743339596573,15.90388731488598
2020-08-31,2020-36,Bulgaria,BGR,6916548,886,66,17050,671,26.35707870457922,18.217180015233033
2020-09-07,2020-37,Bulgaria,BGR,6916548,841,46,17891,717,24.96910308437099,16.19304890242936
2020-09-14,2020-38,Bulgaria,BGR,6916548,928,38,18819,755,25.57634241821209,12.144786676822022
2020-09-21,2020-39,Bulgaria,BGR,6916548,1178,34,19997,789,30.448715168318067,10.409817151561732
2020-09-28,2020-40,Bulgaria,BGR,6916548,1521,52,21518,841,39.02235623897933,12.433948264365403
2020-10-05,2020-41,Bulgaria,BGR,6916548,2801,50,24319,891,62.487819068124736,14.747240964712455
2020-10-12,2020-42,Bulgaria,BGR,6916548,4789,77,29108,968,109.73682247271329,18.361760809004725
2020-10-19,2020-43,Bulgaria,BGR,6916548,8454,116,37562,1084,191.46834519185003,27.904093197936312
2020-10-26,2020-44,Bulgaria,BGR,6916548,15282,195,52844,1279,343.17697209648514,44.96462686299582
2020-11-02,2020-45,Bulgaria,BGR,6916548,21641,353,74485,1632,533.8356648432137,79.23027498688653
2020-11-09,2020-46,Bulgaria,BGR,6916548,22950,459,97435,2091,644.7002175073461,117.39960454261288
2020-11-16,2020-47,Bulgaria,BGR,6916548,23262,729,120697,2820,668.1367641777372,171.7619830007686
2020-11-23,2020-48,Bulgaria,BGR,6916548,21050,929,141747,3749,640.6664133611159,239.71495607346324
2020-11-30,2020-49,Bulgaria,BGR,6916548,19097,980,160844,4729,580.4485127552068,276.0047353101576
2020-12-07,2020-50,Bulgaria,BGR,6916548,18108,897,178952,5626,537.9128432275754,271.3781499094635
2020-12-14,2020-51,Bulgaria,BGR,6916548,12077,925,191029,6551,436.4171259998485,263.4262062520205
2020-12-21,2020-52,Bulgaria,BGR,6916548,6355,572,197384,7123,266.49131907998037,216.43744827622103
2020-12-28,2020-53,Bulgaria,BGR,6916548,5496,521,202880,7644,171.3426986988307,158.02680759245797
2021-01-04,2021-01,Bulgaria,BGR,6916548,5526,453,208406,8097,159.35695089515752,140.82169313362678
2021-01-11,2021-02,Bulgaria,BGR,6916548,3330,377,211736,8474,128.0407509642093,120.00205883050332
2021-01-18,2021-03,Bulgaria,BGR,6916548,2960,337,214696,8811,90.94131928239348,103.23068675298718
2021-01-25,2021-04,Bulgaria,BGR,6916548,3922,217,218618,9028,99.50050227367755,80.09775974951667
2021-02-01,2021-05,Bulgaria,BGR,6916548,4934,283,223552,9311,128.0407509642093,72.29039688584537
2021-02-08,2021-06,Bulgaria,BGR,6916548,5964,297,229516,9608,157.56414905238856,83.85686038758062
2021-02-15,2021-07,Bulgaria,BGR,6916548,6923,231,236439,9839,186.32126893357784,76.33865911145271
2021-02-22,2021-08,Bulgaria,BGR,6916548,10267,328,246706,10167,248.5343844935364,80.82066371837512
2021-03-01,2021-09,Bulgaria,BGR,6916548,13105,426,259811,10593,337.9142312031956,109.0139185038548
2021-03-08,2021-10,Bulgaria,BGR,6916548,18067,641,277878,11234,450.6872503451144,154.267706954394
2021-03-15,2021-11,Bulgaria,BGR,6916548,24602,732,302480,11966,616.9117889444271,198.50942984853137
2021-03-22,2021-12,Bulgaria,BGR,6916548,25290,684,327770,12650,721.3424962857194,204.72640398071408
2021-03-29,2021-13,Bulgaria,BGR,6916548,24489,857,352259,13507,719.7087333160993,222.7990032021754
2021-04-05,2021-14,Bulgaria,BGR,6916548,19272,844,371531,14351,632.7000116242958,245.93193020564593
2021-04-12,2021-15,Bulgaria,BGR,6916548,14432,787,385963,15138,487.2951073281064,235.8112746416276
2021-04-19,2021-16,Bulgaria,BGR,6916548,11137,721,397100,15859,369.678631594836,218.0278370077096
2021-04-26,2021-17,Bulgaria,BGR,6916548,7746,585,404846,16444,273.01191287908364,188.8225166658281
2021-05-03,2021-18,Bulgaria,BGR,6916548,5115,458,409961,16902,185.94535886977144,150.79776790387345
2021-05-10,2021-19,Bulgaria,BGR,6916548,4080,348,414041,17250,132.94203987306963,116.53211977998274
2021-05-17,2021-20,Bulgaria,BGR,6916548,2524,237,416565,17487,95.48115620682456,84.57976435643909
2021-05-24,2021-21,Bulgaria,BGR,6916548,1656,170,418221,17657,60.43477179656673,58.84438306507813
2021-05-31,2021-22,Bulgaria,BGR,6916548,1205,156,419426,17813,41.36456509808072,47.13333876957118
2021-06-07,2021-23,Bulgaria,BGR,6916548,868,85,420294,17898,29.97159854887149,34.843971298977465
2021-06-14,2021-24,Bulgaria,BGR,6916548,711,91,421005,17989,22.829307336549967,25.44621970381757
2021-06-21,2021-25,Bulgaria,BGR,6916548,510,38,421515,18027,17.65331491952344,18.650922396548104
2021-06-28,2021-26,Bulgaria,BGR,6916548,519,57,422034,18084,14.877363679106976,13.73517540831062
2021-07-05,2021-27,Bulgaria,BGR,6916548,412,56,422446,18140,13.460471900144409,16.337629696201052
2021-07-12,2021-28,Bulgaria,BGR,6916548,484,29,422930,18169,12.954439121943487,12.289367470593712
2021-07-19,2021-29,Bulgaria,BGR,6916548,699,24,423629,18193,17.103907903191015,7.662782069899609
2021-07-26,2021-30,Bulgaria,BGR,6916548,1425,20,425054,18213,30.70896059710711,6.361554925954392
2021-08-02,2021-31,Bulgaria,BGR,6916548,2819,39,427873,18252,61.36008887670555,8.530266832529753
2021-08-09,2021-32,Bulgaria,BGR,6916548,5089,87,432962,18339,114.33449171465304,18.217180015233033
2021-08-16,2021-33,Bulgaria,BGR,6916548,7949,128,440911,18467,188.50443891953037,31.08487066091351
2021-08-23,2021-34,Bulgaria,BGR,6916548,10237,238,451148,18705,262.93463155319677,52.91657052043881
2021-08-30,2021-35,Bulgaria,BGR,6916548,10397,378,461545,19083,298.3280098685067,89.06176896336149
2021-09-06,2021-36,Bulgaria,BGR,6916548,9290,386,470835,19469,284.63620869832755,110.45972644157172
2021-09-13,2021-37,Bulgaria,BGR,6916548,10893,516,481728,19985,291.8074160694034,130.41187598206506
2021-09-20,2021-38,Bulgaria,BGR,6916548,10637,464,492365,20449,311.2824489904502,141.68917789625692
2021-09-27,2021-39,Bulgaria,BGR,6916548,13116,546,505481,20995,343.422759445897,146.02660170940763
2021-10-04,2021-40,Bulgaria,BGR,6916548,14760,621,520241,21616,403.0334207179651,168.72578633156309
2021-10-11,2021-41,Bulgaria,BGR,6916548,19378,615,539619,22231,493.5699137777978,178.70186110180975
2021-10-18,2021-42,Bulgaria,BGR,6916548,28454,802,568073,23033,691.5588527687511,204.87098477448575
2021-10-25,2021-43,Bulgaria,BGR,6916548,32962,885,601035,23918,887.9574030282158,243.90779909284225
2021-11-01,2021-44,Bulgaria,BGR,6916548,30471,1087,631506,25005,917.1193491319658,285.1133253177741
2021-11-08,2021-45,Bulgaria,BGR,6916548,23313,1186,654819,26191,777.6133412216615,328.63214424305306
2021-11-15,2021-46,Bulgaria,BGR,6916548,17736,989,672555,27180,593.4897003534132,314.46322645342735
2021-11-22,2021-47,Bulgaria,BGR,6916548,16073,863,688628,28043,488.8132056627092,267.76363006517124
2021-11-29,2021-48,Bulgaria,BGR,6916548,13826,762,702454,28805,432.2821152979781,234.94378987899745
2021-12-06,2021-49,Bulgaria,BGR,6916548,11702,681,714156,29486,369.08585034037213,208.63008541254973
2021-12-13,2021-50,Bulgaria,BGR,6916548,10181,561,724337,30047,316.3861510105908,179.5693458644399
2021-12-20,2021-51,Bulgaria,BGR,6916548,9545,481,733882,30528,285.20007379403717,150.65318711010175
2021-12-27,2021-52,Bulgaria,BGR,6916548,14302,455,748184,30983,344.7818189073509,135.3276229703025
2022-01-03,2022-01,Bulgaria,BGR,6916548,30517,533,778701,31516,647.9966596053407,142.84582424643045
2022-01-10,2022-02,Bulgaria,BGR,6916548,39528,526,818229,32042,1012.7161699738076,153.11106060422048
2022-01-17,2022-03,Bulgaria,BGR,6916548,59152,594,877381,32636,1426.723272939044,161.93048902429362
2022-01-24,2022-04,Bulgaria,BGR,6916548,61831,485,939212,33121,1749.181817288046,156.0026764796543
2022-01-31,2022-05,Bulgaria,BGR,6916548,54043,607,993255,33728,1675.3154897500892,157.88222679868628
2022-02-07,2022-06,Bulgaria,BGR,6916548,42030,631,1035285,34359,1389.0310600027644,178.99102268935312
2022-02-14,2022-07,Bulgaria,BGR,6916548,31128,639,1066413,34998,1057.7241710749352,183.61760809004724
2022-02-21,2022-08,Bulgaria,BGR,6916548,21383,460,1087796,35458,759.2082061745252,158.8942923550881
2022-02-28,2022-09,Bulgaria,BGR,6916548,13015,353,1100811,35811,497.32901441586176,117.54418533638456
2022-03-07,2022-10,Bulgaria,BGR,6916548,11365,273,1112176,36084,352.487975215382,90.5075769010784
2022-03-14,2022-11,Bulgaria,BGR,6916548,11538,188,1123714,36272,331.1333919753033,66.65174592874943
2022-03-21,2022-12,Bulgaria,BGR,6916548,9388,157,1133102,36429,302.54976904664005,49.8803738512333
2022-03-28,2022-13,Bulgaria,BGR,6916548,7351,136,1140453,36565,242.0137906944331,42.36217257510538
2022-04-04,2022-14,Bulgaria,BGR,6916548,4690,127,1145143,36692,174.08973378049282,38.02474876195466
2022-04-11,2022-15,Bulgaria,BGR,6916548,4082,90,1149225,36782,126.82627229652712,31.37403224845689
2022-04-18,2022-16,Bulgaria,BGR,6916548,3667,67,1152892,36849,112.03565709368316,22.69918462215545
2022-04-25,2022-17,Bulgaria,BGR,6916548,3837,64,1156729,36913,108.49342764627671,18.940083984091487
2022-05-02,2022-18,Bulgaria,BGR,6916548,2421,53,1159150,36966,90.47866074232408,16.915952871287814
2022-05-09,2022-19,Bulgaria,BGR,6916548,2354,79,1161504,37045,69.03732902598233,19.08466477786318
2022-05-16,2022-20,Bulgaria,BGR,6916548,1813,45,1163317,37090,60.24681676466353,17.92801842768965
2022-05-23,2022-21,Bulgaria,BGR,6916548,1342,43,1164659,37133,45.61524043496843,12.723109851908784
2022-05-30,2022-22,Bulgaria,BGR,6916548,1148,30,1165807,37163,36.000617649150996,10.554397945333424
2022-06-06,2022-23,Bulgaria,BGR,6916548,1052,33,1166859,37196,31.807774629771963,9.108590007616517
2022-06-13,2022-24,Bulgaria,BGR,6916548,1179,28,1168038,37224,32.255975090464204,8.819428420073134
2022-06-20,2022-25,Bulgaria,BGR,6916548,1933,22,1169971,37246,44.99354302175016,7.229039688584536
2022-06-27,2022-26,Bulgaria,BGR,6916548,3123,11,1173094,37257,73.10004933096684,4.771166194465795
2022-07-04,2022-27,Bulgaria,BGR,6916548,4842,9,1177936,37266,115.15860223915168,2.8916158754338146
2022-07-11,2022-28,Bulgaria,BGR,6916548,6496,25,1184432,37291,163.92570397834297,4.915746988237485
2022-07-18,2022-29,Bulgaria,BGR,6916548,10454,38,1194886,37329,245.0644454430158,9.108590007616517
2022-07-25,2022-30,Bulgaria,BGR,6916548,11805,48,1206691,37377,321.8223888564064,12.433948264365403
2022-08-01,2022-31,Bulgaria,BGR,6916548,6211,44,1212902,37421,260.476758059078,13.301433026995548
2022-08-08,2022-32,Bulgaria,BGR,6916548,8910,55,1221812,37476,218.62061826217356,14.313498583397385
2022-08-15,2022-33,Bulgaria,BGR,6916548,7406,55,1229218,37531,235.8980231178906,15.90388731488598
2022-08-22,2022-34,Bulgaria,BGR,6916548,NA,NA,NA,NA,NA,NA
2022-08-29,2022-35,Bulgaria,BGR,6916548,4874,26,1234092,37557,NA,NA
2022-09-05,2022-36,Bulgaria,BGR,6916548,3480,35,1237572,37592,120.78279511687045,8.819428420073134
2022-09-12,2022-37,Bulgaria,BGR,6916548,3494,30,1241066,37622,100.83064557637712,9.397751595159898
2022-09-19,2022-38,Bulgaria,BGR,6916548,3422,21,1244488,37643,99.99207697250132,7.373620482356228
2022-09-26,2022-39,Bulgaria,BGR,6916548,4818,21,1249306,37664,119.13457406787316,6.072393338411011
2022-10-03,2022-40,Bulgaria,BGR,6916548,4846,28,1254152,37692,139.72287910096193,7.084458894812846
2022-10-10,2022-41,Bulgaria,BGR,6916548,5177,38,1259329,37730,144.91332959736562,9.54233238893159
2022-10-17,2022-42,Bulgaria,BGR,6916548,4377,37,1263706,37767,138.13249036947332,10.843559532876805
2022-10-24,2022-43,Bulgaria,BGR,6916548,3946,39,1267652,37806,120.3345946561782,10.988140326648496
2022-10-31,2022-44,Bulgaria,BGR,6916548,2893,56,1270545,37862,98.8788048604593,13.73517540831062
2022-11-07,2022-45,Bulgaria,BGR,6916548,2340,37,1272885,37899,75.65912938072576,13.446013820767238
2022-11-14,2022-46,Bulgaria,BGR,6916548,1702,44,1274587,37943,58.4395568425174,11.71104429550695
2022-11-21,2022-47,Bulgaria,BGR,6916548,1341,30,1275928,37973,43.99593554472549,10.698978739105112
2022-11-28,2022-48,Bulgaria,BGR,6916548,1114,22,1277042,37995,35.49458487095008,7.518201276127918
2022-12-05,2022-49,Bulgaria,BGR,6916548,1201,12,1278243,38007,33.470453758146405,4.915746988237485
